filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,rms,label
../data/training/MR/New_MR_029.wav,-421.7730407714844,147.42144775390625,65.94078826904297,33.41670608520508,8.739385604858398,7.176502227783203,-6.815568447113037,-5.505687713623047,-8.295361518859863,-6.166831970214844,-6.313781261444092,-7.320049285888672,-5.504213333129883,-6.110424041748047,-6.411141872406006,-7.446768760681152,-6.977113723754883,-7.647951126098633,-5.878084659576416,-5.137153625488281,-5.020453453063965,-3.096583366394043,-1.2602225542068481,-0.5552592277526855,0.11588922142982483,-1.6340596675872803,-1.8308581113815308,-1.8763201236724854,-1.0942423343658447,-0.8246367573738098,-1.2282241582870483,-0.32190319895744324,-0.44134730100631714,-2.101451873779297,-2.7315053939819336,-2.70741868019104,-0.9540822505950928,-0.43827390670776367,0.07267232239246368,0.15755616128444672,0.05879604443907738,MR
../data/training/MR/New_MR_177.wav,-376.5361022949219,146.88812255859375,66.11009216308594,32.866424560546875,10.14311695098877,3.777508497238159,-6.63957405090332,-4.359473705291748,-9.49954891204834,-9.197456359863281,-5.9560980796813965,-7.549567699432373,-5.795980453491211,-6.230063438415527,-9.344124794006348,-7.349400043487549,-8.193281173706055,-5.389159202575684,-7.763447284698486,-5.088763236999512,-4.759227275848389,-2.1260013580322266,-1.0580774545669556,-2.956028938293457,-0.2758786380290985,-3.2569520473480225,-2.172424077987671,-1.0270326137542725,-1.4764782190322876,-1.2325890064239502,-0.10029885172843933,-1.19533371925354,-0.7471611499786377,-2.0582025051116943,-3.4603710174560547,-1.4438121318817139,-0.9388259649276733,0.219556525349617,-1.1415927410125732,-0.6534913182258606,0.09204690158367157,MR
../data/training/MR/New_MR_003.wav,-385.2708740234375,148.06826782226562,80.47694396972656,44.13333511352539,22.755937576293945,17.184480667114258,3.389732837677002,0.6273794174194336,-0.7976065874099731,-1.3973994255065918,-6.473726272583008,-7.135335445404053,-8.879883766174316,-7.398782253265381,-7.761867523193359,-5.452195644378662,-7.919810771942139,-4.406254291534424,-7.5563883781433105,-5.663132667541504,-6.862763404846191,-4.675170421600342,-5.061793327331543,-4.529479026794434,-3.8017044067382812,-4.413830757141113,-3.7162599563598633,-4.385005950927734,-3.1423416137695312,-3.0327892303466797,-1.9065831899642944,-1.6444302797317505,-1.1515610218048096,-1.564170241355896,-0.9740702509880066,-1.9997971057891846,-1.3659995794296265,-1.567322850227356,0.029155807569622993,0.9912095665931702,0.08400768041610718,MR
../data/training/MR/New_MR_141.wav,-425.89776611328125,146.4243927001953,69.80765533447266,34.44392395019531,5.463716983795166,6.2687201499938965,-7.9181108474731445,-6.191712379455566,-7.057859897613525,-5.73494291305542,-5.819601535797119,-6.570038318634033,-7.132175445556641,-8.435133934020996,-8.275599479675293,-6.203990459442139,-6.608206748962402,-7.195771217346191,-5.481077194213867,-5.547290325164795,-4.3652777671813965,-2.611003875732422,-2.741600275039673,-1.1473981142044067,-1.0070374011993408,-1.7852840423583984,-1.479160189628601,-2.18587589263916,-1.9456768035888672,-1.2024062871932983,-0.8583066463470459,-0.17371824383735657,-2.590136766433716,-3.333883762359619,-1.2769359350204468,-1.0774039030075073,-1.4100463390350342,-0.7876214385032654,-1.7913182973861694,-0.25335556268692017,0.05689459666609764,MR
../data/training/MR/New_MR_156.wav,-426.9130554199219,144.10983276367188,68.37916564941406,34.89873123168945,6.811990261077881,6.1459245681762695,-6.405453681945801,-6.041842937469482,-7.762689590454102,-5.685629367828369,-5.733092784881592,-5.999303340911865,-5.387402534484863,-8.065299987792969,-7.8129425048828125,-6.323069095611572,-6.8379292488098145,-6.311671257019043,-5.820901393890381,-4.2971625328063965,-4.054894924163818,-3.7386012077331543,-2.390645980834961,-0.571481466293335,0.14132219552993774,-1.6045382022857666,-2.1551625728607178,-1.6236398220062256,-0.7077097296714783,-1.592599630355835,-0.823160707950592,-0.3307117521762848,-1.2736897468566895,-3.045328378677368,-1.9018073081970215,-2.1033427715301514,-1.2678453922271729,-0.28405502438545227,-0.06450492143630981,-0.3252587616443634,0.05682537332177162,MR
../data/training/MR/New_MR_200.wav,-308.3268127441406,158.16146850585938,63.11821746826172,20.413209915161133,-0.8537676930427551,-0.46349096298217773,-5.617467403411865,-1.0997081995010376,1.4874789714813232,1.5531415939331055,1.0662387609481812,3.635709524154663,2.6755073070526123,2.476651191711426,1.9854788780212402,1.0197935104370117,0.5950412154197693,0.006143833044916391,0.6819421648979187,0.7716672420501709,-0.517810046672821,-2.7263503074645996,-2.766587257385254,-3.7131893634796143,-4.083076000213623,-5.87063455581665,-4.566329479217529,-3.9434919357299805,-5.907931804656982,-7.593791484832764,-7.532754898071289,-6.457045555114746,-4.32775354385376,-5.029880523681641,-5.072788238525391,-3.4249067306518555,-4.438961982727051,-4.562033176422119,-3.570796012878418,-3.9493565559387207,0.16561643779277802,MR
../data/training/MR/New_MR_122.wav,-428.1348571777344,145.96534729003906,70.29945373535156,35.352848052978516,6.081363677978516,5.133242607116699,-7.647794723510742,-4.500903129577637,-6.324697017669678,-6.029092788696289,-5.618176460266113,-6.881943702697754,-6.598370552062988,-7.625541687011719,-7.738869667053223,-6.867177963256836,-7.171352386474609,-6.563950538635254,-6.159576892852783,-5.557483673095703,-3.6900012493133545,-2.2777771949768066,-2.2570555210113525,-1.822625756263733,-1.2943599224090576,-2.4092860221862793,-1.1895692348480225,-0.5237902402877808,-1.3161958456039429,-0.6906477808952332,-0.6969801187515259,-1.0735119581222534,-1.8803908824920654,-2.3059933185577393,-1.3910423517227173,-2.0249953269958496,-1.1345000267028809,-1.6515040397644043,-0.8513501882553101,0.13885119557380676,0.057052139192819595,MR
../data/training/MR/New_MR_020.wav,-470.18817138671875,162.5970916748047,97.9609146118164,52.79368209838867,24.846176147460938,20.345455169677734,5.552586078643799,1.7763279676437378,-2.5030598640441895,-3.78041410446167,-7.578223705291748,-9.99933910369873,-9.942944526672363,-7.173789024353027,-7.376572132110596,-7.858211517333984,-6.700425148010254,-5.219192981719971,-3.5488474369049072,-0.4809366762638092,-2.9576778411865234,-3.342194080352783,-3.9360032081604004,-3.603736400604248,-1.1655572652816772,-1.471882700920105,-2.494495153427124,-3.3437023162841797,-2.0974044799804688,-2.0428121089935303,-1.0719540119171143,-1.8589638471603394,-3.4561665058135986,-2.165764331817627,-2.404897451400757,-2.4864485263824463,-2.7755818367004395,-2.3747239112854004,-3.458171844482422,-3.639021396636963,0.038995690643787384,MR
../data/training/MR/New_MR_126.wav,-423.2601623535156,146.19308471679688,67.27611541748047,34.528724670410156,6.346839904785156,4.791928768157959,-6.583846569061279,-6.081130504608154,-7.461810111999512,-7.9595465660095215,-5.4143476486206055,-8.239028930664062,-6.180930137634277,-6.138330936431885,-7.869200706481934,-8.624279975891113,-8.651662826538086,-7.993419647216797,-6.511030197143555,-4.466957092285156,-3.3268895149230957,-3.8612632751464844,-3.426501512527466,-1.1585930585861206,0.2310071885585785,-2.249457597732544,-3.0384414196014404,-1.8270652294158936,-1.2761883735656738,-1.1213475465774536,-0.2708439528942108,-0.1720026582479477,-1.7788435220718384,-2.6596484184265137,-2.250532388687134,-1.711188554763794,-1.6617339849472046,-0.8611485362052917,-0.8414158225059509,-0.517978847026825,0.05785031244158745,MR
../data/training/MR/New_MR_023.wav,-456.17523193359375,157.42300415039062,89.38336181640625,45.10698318481445,21.916879653930664,15.05556583404541,5.601742267608643,7.672945022583008,5.010397911071777,2.3889317512512207,-0.7467525005340576,-4.507146835327148,-8.366035461425781,-6.260465621948242,-5.925644397735596,-4.339597225189209,-3.5554680824279785,-2.9093613624572754,-2.6356661319732666,-4.619436740875244,-6.769603252410889,-6.118137359619141,-5.7993974685668945,-5.4698028564453125,-4.433290958404541,-4.115851879119873,-4.871613502502441,-4.204476356506348,-4.672024250030518,-2.890968084335327,-2.7704923152923584,-1.5845426321029663,-2.5501298904418945,-2.2786200046539307,-1.6830384731292725,-1.3832250833511353,-2.632600784301758,-2.549567937850952,-1.458472490310669,-1.4556000232696533,0.046426039189100266,MR
../data/training/MR/New_MR_026.wav,-422.6514892578125,145.2388458251953,64.5196762084961,32.78868103027344,7.849078178405762,5.155235290527344,-6.7469682693481445,-7.607398986816406,-6.987814426422119,-5.4859299659729,-6.9290595054626465,-7.381048679351807,-7.084272384643555,-5.313562870025635,-6.947244644165039,-6.614737033843994,-7.397745132446289,-7.269298553466797,-6.288367748260498,-5.89046049118042,-4.13793420791626,-3.207029104232788,-1.465435266494751,-1.935581088066101,-1.7075138092041016,-2.1108405590057373,-2.91371488571167,-1.3182326555252075,-1.7839515209197998,0.08967061340808868,-1.4301055669784546,-0.882838249206543,0.006417720578610897,-2.2070555686950684,-1.9535579681396484,-1.5124800205230713,-1.2127809524536133,-0.3893035352230072,-0.5642889142036438,-0.4471811354160309,0.05725546553730965,MR
../data/training/MR/New_MR_085.wav,-433.7784729003906,140.2756805419922,58.67683792114258,18.913827896118164,3.282541036605835,2.6248457431793213,-2.4529101848602295,-1.5441776514053345,-1.111717700958252,1.3057743310928345,1.561396837234497,2.127139091491699,2.011664390563965,1.445745587348938,-0.054539378732442856,0.492770791053772,1.3963286876678467,0.7438084483146667,0.03462812304496765,-1.3205788135528564,-1.6366053819656372,-2.715994119644165,-3.194683074951172,-4.554788589477539,-4.671504020690918,-5.000855922698975,-5.643119812011719,-5.307450771331787,-5.043784141540527,-5.680573463439941,-5.296821117401123,-4.297514915466309,-5.756728649139404,-5.379432678222656,-4.547452449798584,-5.573372840881348,-4.950174808502197,-3.3038792610168457,-3.3237252235412598,-2.90610408782959,0.048220518976449966,MR
../data/training/MR/New_MR_038.wav,-461.4245910644531,126.36675262451172,66.90193939208984,41.43629455566406,25.9416446685791,21.729084014892578,11.964611053466797,5.958507537841797,4.420424461364746,3.053454875946045,0.942962646484375,-2.89496111869812,-6.136599063873291,-4.642373085021973,-4.810563564300537,-3.4445271492004395,-3.6937363147735596,-3.684461832046509,-6.23612117767334,-3.700202465057373,-4.437111854553223,-2.9781200885772705,-2.924567461013794,-1.0686650276184082,-0.9626470804214478,-0.6408829092979431,-1.4120498895645142,-1.731947898864746,-1.5543560981750488,-2.0609614849090576,-1.8208844661712646,-0.5079181790351868,-2.288196563720703,-1.462723970413208,-1.2202860116958618,-1.5222749710083008,-1.4508891105651855,-2.671229600906372,-1.6936370134353638,-0.4961054027080536,0.0509895496070385,MR
../data/training/MR/New_MR_129.wav,-415.7327575683594,145.62155151367188,68.19287109375,32.953094482421875,5.840850830078125,4.939125061035156,-8.530373573303223,-6.327093124389648,-6.732273101806641,-5.709947109222412,-7.299363613128662,-8.917573928833008,-6.519062042236328,-6.936958312988281,-7.440303802490234,-7.974101543426514,-8.520472526550293,-7.269256114959717,-6.093317985534668,-4.963428497314453,-4.92146635055542,-4.455502510070801,-2.7454469203948975,-0.9773954749107361,0.11371716111898422,-2.3024814128875732,-2.6789069175720215,-3.050004482269287,-1.281150221824646,-1.0189608335494995,-0.8287822604179382,-0.585658073425293,-2.346569061279297,-2.3417768478393555,-1.7737598419189453,-2.6535837650299072,-1.2317893505096436,-1.0067542791366577,-0.6278553009033203,0.180281862616539,0.059434931725263596,MR
../data/training/MR/New_MR_139.wav,-418.62939453125,152.8036651611328,69.7889404296875,36.37946701049805,6.058867931365967,5.2447967529296875,-7.649696350097656,-7.675604820251465,-7.040234088897705,-5.416100978851318,-6.160632133483887,-8.648884773254395,-6.596273422241211,-5.952255725860596,-8.3674955368042,-6.8906025886535645,-7.076984405517578,-6.73091983795166,-8.051520347595215,-6.0458502769470215,-3.299161911010742,-2.63787841796875,-2.486969232559204,-2.329570770263672,-1.5428296327590942,-1.489363193511963,-1.4036433696746826,-1.768717885017395,-0.8459500074386597,-1.9487181901931763,-2.055243968963623,-0.41941455006599426,0.10270699113607407,-1.6499872207641602,-2.0952494144439697,-2.9910686016082764,-1.7460029125213623,-0.19458863139152527,-0.4819727838039398,-1.4153810739517212,0.0599164254963398,MR
../data/training/MR/New_MR_146.wav,-426.3778076171875,144.2508544921875,66.56797790527344,34.36720275878906,6.325488090515137,4.8636555671691895,-5.732355117797852,-4.448830604553223,-8.683181762695312,-7.411521911621094,-5.474704265594482,-6.160435199737549,-6.412928581237793,-5.623671054840088,-5.669959545135498,-6.107922554016113,-7.145618438720703,-7.3977837562561035,-5.7858781814575195,-4.173896312713623,-4.522682189941406,-3.1904163360595703,-2.2694156169891357,-0.7165454030036926,-0.08144447952508926,-1.8751872777938843,-3.0744946002960205,-2.481489896774292,-1.3936753273010254,-1.0768674612045288,-0.925737738609314,-1.7038860321044922,-1.040325403213501,-1.4542102813720703,-2.266831874847412,-2.4353575706481934,-1.2971115112304688,-1.0284827947616577,-0.3600328862667084,0.8136323094367981,0.05603183060884476,MR
../data/training/MR/New_MR_186.wav,-397.3719177246094,122.8613052368164,29.64581871032715,7.1570634841918945,-21.272491455078125,-10.553930282592773,-15.410818099975586,-6.9934797286987305,-3.808898448944092,-3.5498671531677246,2.410788059234619,-1.6205618381500244,2.8964715003967285,3.5707576274871826,1.076594591140747,2.563936948776245,-0.6303812265396118,-0.7033547759056091,-0.6702518463134766,-1.9451433420181274,-2.4818382263183594,-2.9546921253204346,-2.8930420875549316,-2.087510347366333,-2.1624655723571777,-3.9925990104675293,-3.2573776245117188,-3.4596054553985596,-4.561990261077881,-4.429190635681152,-4.057358741760254,-2.0826523303985596,-3.9238686561584473,-3.687634229660034,-3.149074077606201,-2.6036503314971924,-0.968146026134491,-1.945512056350708,-0.6675262451171875,-1.0939604043960571,0.06428436189889908,MR
../data/training/MR/New_MR_065.wav,-420.459716796875,147.58316040039062,67.73338317871094,33.612483978271484,6.752499580383301,5.9933085441589355,-6.154415130615234,-7.712671756744385,-8.421021461486816,-6.817992210388184,-4.160092353820801,-6.274550437927246,-6.628718376159668,-9.018009185791016,-7.087870121002197,-6.517612457275391,-7.572155952453613,-7.004443168640137,-6.135550498962402,-5.225573539733887,-3.9151041507720947,-3.570537805557251,-3.0671143531799316,-1.9645354747772217,-0.7713735699653625,-1.467822551727295,-2.528665065765381,0.0004486897378228605,-1.5096347332000732,-1.747344970703125,-0.6399036645889282,-0.3094916045665741,-0.5958313941955566,-1.3442891836166382,-2.796400785446167,-1.4228852987289429,-1.8196245431900024,-1.0091698169708252,-1.1458216905593872,0.0020861905068159103,0.05928143858909607,MR
../data/training/MR/New_MR_066.wav,-421.9232177734375,144.4579315185547,68.05418395996094,33.760047912597656,5.4316229820251465,5.5498480796813965,-7.199590682983398,-4.8652424812316895,-8.59518051147461,-6.839491367340088,-6.780735492706299,-6.466635227203369,-5.899499416351318,-5.91342830657959,-8.490160942077637,-6.955040454864502,-7.321866989135742,-6.2811737060546875,-4.821954250335693,-5.840675354003906,-5.3181843757629395,-2.324092149734497,-2.4783880710601807,-0.8107564449310303,-1.8565198183059692,-2.9007186889648438,-1.613574504852295,-0.4293007254600525,-1.1911879777908325,-2.784877061843872,-1.2280573844909668,-0.6450275778770447,-1.7218016386032104,-2.0362327098846436,-1.1710131168365479,-2.273306369781494,-1.9393486976623535,-1.408898949623108,-0.16783586144447327,1.0684359073638916,0.05884547159075737,MR
../data/training/MR/New_MR_042.wav,-430.7582092285156,148.09718322753906,74.00497436523438,39.925506591796875,13.898676872253418,11.24626636505127,2.421809196472168,2.151984453201294,-3.8664116859436035,-0.9590128660202026,-3.555006265640259,-4.691187858581543,-3.794274091720581,-2.6633856296539307,-6.694437503814697,-6.8960161209106445,-4.419928073883057,-5.535755157470703,-4.141894340515137,-2.8799421787261963,-2.600856065750122,-0.7097926735877991,-0.17565137147903442,1.114081859588623,1.2682616710662842,-0.17099420726299286,-0.4014280140399933,-2.2500340938568115,-2.54575514793396,-3.138296604156494,-2.1401634216308594,-3.110722303390503,-2.7111117839813232,-0.5661306977272034,-0.5167405009269714,-2.3957104682922363,-2.5332186222076416,-2.0253612995147705,-0.7731846570968628,-0.8537451028823853,0.05938617140054703,MR
../data/training/MR/New_MR_166.wav,-388.7247314453125,149.099853515625,67.06140899658203,34.41218566894531,11.154847145080566,3.970900535583496,-8.498244285583496,-4.841273307800293,-8.838295936584473,-8.73625659942627,-5.571463584899902,-5.699129104614258,-7.2553486824035645,-7.146695613861084,-8.249457359313965,-7.434273719787598,-7.163747787475586,-7.795147895812988,-6.696121692657471,-5.1266303062438965,-3.594813346862793,-2.167130708694458,-2.7515718936920166,-1.6290594339370728,-0.04091835394501686,-1.2680946588516235,-1.0576961040496826,-2.152998685836792,-2.2605621814727783,-0.8610581755638123,-0.17367397248744965,-1.1360615491867065,-2.1611180305480957,-2.7111384868621826,-2.457598924636841,-2.3561031818389893,-0.9121562242507935,-0.7139462232589722,0.07511361688375473,0.5829560160636902,0.0852731391787529,MR
../data/training/MR/New_MR_052.wav,-422.6104736328125,147.4139404296875,67.61953735351562,33.68295669555664,5.847259521484375,3.2200605869293213,-6.011646747589111,-5.0360002517700195,-7.491745471954346,-4.655566215515137,-5.969422340393066,-6.34372615814209,-7.12167501449585,-6.340582370758057,-7.229067802429199,-6.175212860107422,-7.15976095199585,-5.56451416015625,-7.322624206542969,-3.813216209411621,-3.464077949523926,-4.1070556640625,-0.9976236820220947,-1.4649909734725952,-1.3315666913986206,-3.0451529026031494,-0.6665943264961243,-1.1429015398025513,-1.3589539527893066,-1.7211805582046509,-1.101875901222229,-0.38671624660491943,-0.6770939826965332,-1.3913898468017578,-2.166703462600708,-1.75162935256958,-1.0532197952270508,-0.5091720223426819,-0.5517581105232239,-0.6218236088752747,0.058002784848213196,MR
