filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
../data/DWT/MR/New_MR_130.wav,-382.12384033203125,149.9944305419922,68.55481719970703,32.285255432128906,6.180785655975342,4.862764358520508,-5.028939247131348,-5.083491802215576,-7.294131278991699,-6.27970552444458,-6.656232833862305,-6.321067810058594,-6.539369583129883,-7.555525302886963,-8.002046585083008,-6.989492416381836,-6.69729471206665,-7.261890411376953,-6.101276874542236,-5.7906928062438965,-3.2207343578338623,-1.8072346448898315,-2.215200901031494,-1.5110448598861694,-2.071162700653076,-2.620223045349121,-1.7145047187805176,-0.7469645142555237,-0.596768319606781,0.5238121151924133,-0.17221254110336304,-0.10792819410562515,-2.173203706741333,-1.2907263040542603,-1.7952402830123901,-2.389636278152466,-0.5616788268089294,-0.5486910343170166,-0.3837880790233612,0.057465825229883194,MR
../data/DWT/MR/New_MR_029.wav,-370.9083557128906,147.4214324951172,65.94078826904297,33.41670227050781,8.739386558532715,7.17650032043457,-6.815563678741455,-5.5056867599487305,-8.295368194580078,-6.1668291091918945,-6.313779354095459,-7.3200507164001465,-5.504210948944092,-6.110419750213623,-6.411148548126221,-7.446764945983887,-6.97711181640625,-7.647952556610107,-5.8780837059021,-5.137152194976807,-5.020455837249756,-3.0965816974639893,-1.2602221965789795,-0.5552632808685303,0.1158919632434845,-1.6340603828430176,-1.8308576345443726,-1.8763211965560913,-1.0942435264587402,-0.8246321678161621,-1.2282261848449707,-0.3219021260738373,-0.4413491487503052,-2.1014492511749268,-2.7315070629119873,-2.70741868019104,-0.9540830254554749,-0.43827030062675476,0.07266868650913239,0.15755678713321686,MR
../data/DWT/MR/New_MR_177.wav,-370.6019287109375,146.88832092285156,66.11006164550781,32.86601638793945,10.14236831665039,3.7772974967956543,-6.639786243438721,-4.359551906585693,-9.499370574951172,-9.196518898010254,-5.954636573791504,-7.54895544052124,-5.796309947967529,-6.230771541595459,-9.344462394714355,-7.349765777587891,-8.193772315979004,-5.389583110809326,-7.763873100280762,-5.088963985443115,-4.759602069854736,-2.1253201961517334,-1.056574821472168,-2.9549381732940674,-0.2751694917678833,-3.2571487426757812,-2.1723811626434326,-1.0269289016723633,-1.4765293598175049,-1.2320894002914429,-0.10044350475072861,-1.1956379413604736,-0.747078001499176,-2.0572381019592285,-3.4586825370788574,-1.4433906078338623,-0.9394782781600952,0.2186376303434372,-1.1419717073440552,-0.6533308625221252,MR
../data/DWT/MR/New_MR_003.wav,-330.20635986328125,148.06826782226562,80.4769515991211,44.13333511352539,22.75594139099121,17.184480667114258,3.389730453491211,0.6273835301399231,-0.7976061105728149,-1.3974003791809082,-6.473726749420166,-7.135334491729736,-8.879881858825684,-7.398778915405273,-7.761872291564941,-5.4521942138671875,-7.919809818267822,-4.406256675720215,-7.556389331817627,-5.663128852844238,-6.862770080566406,-4.675167560577393,-5.061792373657227,-4.529476642608643,-3.801706552505493,-4.41383171081543,-3.7162580490112305,-4.385006904602051,-3.142341136932373,-3.0327892303466797,-1.90658438205719,-1.6444286108016968,-1.1515600681304932,-1.564168095588684,-0.9740703701972961,-1.999799370765686,-1.3659993410110474,-1.5673240423202515,0.029157575219869614,0.991208553314209,MR
../data/DWT/MR/New_MR_141.wav,-381.2625732421875,146.4243927001953,69.80764770507812,34.44392395019531,5.463712215423584,6.268723011016846,-7.918109893798828,-6.191709995269775,-7.057863712310791,-5.7349371910095215,-5.819602966308594,-6.570040702819824,-7.132172107696533,-8.435136795043945,-8.275596618652344,-6.203991889953613,-6.608204364776611,-7.195772647857666,-5.481077194213867,-5.547291278839111,-4.36527156829834,-2.6110074520111084,-2.7416019439697266,-1.1473963260650635,-1.0070416927337646,-1.7852840423583984,-1.4791573286056519,-2.1858766078948975,-1.945678949356079,-1.2024028301239014,-0.8583078384399414,-0.1737181842327118,-2.590139389038086,-3.333883047103882,-1.2769336700439453,-1.0774070024490356,-1.4100443124771118,-0.7876223921775818,-1.7913175821304321,-0.2533566355705261,MR
../data/DWT/MR/New_MR_156.wav,-372.24688720703125,144.10983276367188,68.37915802001953,34.89873504638672,6.811990261077881,6.1459221839904785,-6.405455112457275,-6.041839599609375,-7.76269006729126,-5.685634136199951,-5.733085632324219,-5.999306678771973,-5.387400150299072,-8.065303802490234,-7.812937259674072,-6.323072910308838,-6.837929725646973,-6.311670303344727,-5.820899486541748,-4.297164440155029,-4.054895401000977,-3.738602876663208,-2.390641689300537,-0.571483314037323,0.14131814241409302,-1.6045387983322144,-2.1551573276519775,-1.6236422061920166,-0.7077102661132812,-1.592598557472229,-0.823161244392395,-0.3307133615016937,-1.2736862897872925,-3.045327663421631,-1.9018086194992065,-2.1033403873443604,-1.2678471803665161,-0.28405195474624634,-0.06450622528791428,-0.32526034116744995,MR
../data/DWT/MR/New_MR_200.wav,-308.3238525390625,158.1614990234375,63.11821746826172,20.4132080078125,-0.8537720441818237,-0.4634861946105957,-5.617473602294922,-1.099703311920166,1.4874777793884277,1.5531426668167114,1.0662379264831543,3.6357100009918213,2.6755075454711914,2.4766530990600586,1.9854815006256104,1.019789457321167,0.5950435400009155,0.0061454689130187035,0.6819409728050232,0.7716639041900635,-0.517804741859436,-2.726353168487549,-2.766587018966675,-3.7131893634796143,-4.0830769538879395,-5.870635032653809,-4.566328048706055,-3.943490743637085,-5.907934188842773,-7.593794822692871,-7.532750606536865,-6.4570441246032715,-4.327754020690918,-5.029879093170166,-5.072787284851074,-3.4249072074890137,-4.438964366912842,-4.562033653259277,-3.570793628692627,-3.949357271194458,MR
../data/DWT/MR/New_MR_122.wav,-375.7742919921875,145.96534729003906,70.29945373535156,35.35285186767578,6.081358909606934,5.133245468139648,-7.647789001464844,-4.500905513763428,-6.3246989250183105,-6.029088973999023,-5.618178367614746,-6.881944179534912,-6.598365783691406,-7.625542163848877,-7.7388739585876465,-6.8671770095825195,-7.171346187591553,-6.5639543533325195,-6.159576892852783,-5.557485580444336,-3.689998149871826,-2.277778387069702,-2.2570526599884033,-1.8226304054260254,-1.294357419013977,-2.4092843532562256,-1.1895736455917358,-0.5237860083580017,-1.316200852394104,-0.6906442642211914,-0.6969826817512512,-1.0735080242156982,-1.8803926706314087,-2.3059937953948975,-1.3910422325134277,-2.0249950885772705,-1.1345007419586182,-1.6515023708343506,-0.851349413394928,0.13884930312633514,MR
../data/DWT/MR/New_MR_020.wav,-346.7830505371094,162.58523559570312,97.9830093383789,52.7937126159668,24.835405349731445,20.35310935974121,5.558356761932373,1.7765939235687256,-2.504779815673828,-3.7808916568756104,-7.57559871673584,-10.004158020019531,-9.94905948638916,-7.1693902015686035,-7.376338958740234,-7.858614921569824,-6.702754974365234,-5.211276531219482,-3.5479447841644287,-0.48632046580314636,-2.9558160305023193,-3.338458299636841,-3.939786672592163,-3.601548433303833,-1.1700975894927979,-1.4737603664398193,-2.502267837524414,-3.3395016193389893,-2.078810930252075,-2.0385305881500244,-1.0878485441207886,-1.868333101272583,-3.4502429962158203,-2.1599953174591064,-2.399733304977417,-2.487565755844116,-2.7857072353363037,-2.384972095489502,-3.447432279586792,-3.620650053024292,MR
../data/DWT/MR/New_MR_126.wav,-367.79071044921875,146.19309997558594,67.27657318115234,34.52907943725586,6.3469390869140625,4.791878700256348,-6.583886623382568,-6.08103609085083,-7.461299419403076,-7.9591546058654785,-5.414582252502441,-8.239049911499023,-6.180908203125,-6.1386308670043945,-7.869020938873291,-8.623977661132812,-8.651515007019043,-7.99304723739624,-6.5107316970825195,-4.466574192047119,-3.3263494968414307,-3.861401319503784,-3.427278757095337,-1.1586394309997559,0.23203271627426147,-2.2490360736846924,-3.038989305496216,-1.8273181915283203,-1.276322364807129,-1.1214139461517334,-0.2700137197971344,-0.1712694615125656,-1.7795332670211792,-2.6604907512664795,-2.250180721282959,-1.710789680480957,-1.6618038415908813,-0.8607874512672424,-0.8412103056907654,-0.5182458758354187,MR
../data/DWT/MR/New_MR_023.wav,-356.23944091796875,157.42300415039062,89.38336181640625,45.10697937011719,21.916873931884766,15.055564880371094,5.601751327514648,7.672938823699951,5.010396480560303,2.3889334201812744,-0.7467577457427979,-4.507134437561035,-8.366045951843262,-6.260461807250977,-5.9256510734558105,-4.3395891189575195,-3.555469274520874,-2.909367322921753,-2.635662317276001,-4.619434356689453,-6.7696123123168945,-6.118129730224609,-5.799397945404053,-5.469804286956787,-4.433291912078857,-4.115853786468506,-4.871610164642334,-4.204471588134766,-4.672028064727783,-2.89096999168396,-2.7704880237579346,-1.5845452547073364,-2.550128698348999,-2.27862286567688,-1.6830352544784546,-1.383227825164795,-2.6325995922088623,-2.5495691299438477,-1.4584715366363525,-1.455599308013916,MR
../data/DWT/MR/New_MR_026.wav,-365.7453918457031,145.23129272460938,64.51559448242188,32.79322052001953,7.860932350158691,5.17789363861084,-6.729622840881348,-7.616850852966309,-7.01248025894165,-5.496822834014893,-6.923395156860352,-7.371487140655518,-7.073596000671387,-5.3133015632629395,-6.957205295562744,-6.6150641441345215,-7.394141674041748,-7.270425796508789,-6.283857345581055,-5.8862223625183105,-4.144063949584961,-3.214231252670288,-1.4656221866607666,-1.9314849376678467,-1.7019927501678467,-2.1058802604675293,-2.914851188659668,-1.3243746757507324,-1.7833863496780396,0.09618137031793594,-1.4285277128219604,-0.8854491114616394,0.003661404363811016,-2.2067718505859375,-1.9483470916748047,-1.509121060371399,-1.2155498266220093,-0.39557841420173645,-0.5684826374053955,-0.44440901279449463,MR
../data/DWT/MR/New_MR_085.wav,-359.4552307128906,140.2756805419922,58.67683792114258,18.913827896118164,3.2825403213500977,2.6248459815979004,-2.4529080390930176,-1.5441802740097046,-1.1117128133773804,1.3057745695114136,1.5613961219787598,2.1271369457244873,2.0116708278656006,1.4457416534423828,-0.054541975259780884,0.4927741289138794,1.396324872970581,0.7438094019889832,0.034628335386514664,-1.3205804824829102,-1.636600136756897,-2.7159948348999023,-3.1946845054626465,-4.554788112640381,-4.671506881713867,-5.000854969024658,-5.643117427825928,-5.307453632354736,-5.0437846183776855,-5.680574417114258,-5.296821594238281,-4.297514915466309,-5.756728172302246,-5.379435062408447,-4.547451972961426,-5.57336950302124,-4.950179100036621,-3.3038814067840576,-3.323723316192627,-2.9060986042022705,MR
../data/DWT/MR/New_MR_038.wav,-382.2446594238281,126.37872314453125,66.90180206298828,41.42498016357422,25.931869506835938,21.726932525634766,11.964186668395996,5.957686901092529,4.422407150268555,3.058568000793457,0.9514479637145996,-2.8838388919830322,-6.129576206207275,-4.643573760986328,-4.815953731536865,-3.45109486579895,-3.700897216796875,-3.688462972640991,-6.234884262084961,-3.6966419219970703,-4.433477878570557,-2.975831985473633,-2.9251136779785156,-1.0682475566864014,-0.9557876586914062,-0.6305717825889587,-1.4058599472045898,-1.7322062253952026,-1.5592519044876099,-2.067800998687744,-1.8257684707641602,-0.509019672870636,-2.2868056297302246,-1.458178997039795,-1.2117412090301514,-1.5151557922363281,-1.4515918493270874,-2.6774704456329346,-1.6979470252990723,-0.4948720932006836,MR
../data/DWT/MR/New_MR_129.wav,-370.757080078125,145.62156677246094,68.19295501708984,32.953033447265625,5.840709209442139,4.939135551452637,-8.530147552490234,-6.326916217803955,-6.73232889175415,-5.7101521492004395,-7.299536228179932,-8.917593002319336,-6.519023418426514,-6.936986446380615,-7.44024658203125,-7.974017143249512,-8.520536422729492,-7.269378185272217,-6.093378067016602,-4.963366508483887,-4.9213151931762695,-4.455397129058838,-2.7454140186309814,-0.9773949980735779,0.11374696344137192,-2.3024582862854004,-2.678969383239746,-3.050100564956665,-1.2811510562896729,-1.0188170671463013,-0.8286219835281372,-0.5856686234474182,-2.346658229827881,-2.3418562412261963,-1.773818016052246,-2.6535449028015137,-1.231823205947876,-1.00690495967865,-0.6278626918792725,0.180413156747818,MR
../data/DWT/MR/New_MR_139.wav,-368.1778564453125,152.80422973632812,69.790283203125,36.37883758544922,6.058194637298584,5.244439125061035,-7.6496782302856445,-7.675750255584717,-7.040578842163086,-5.415736675262451,-6.160043716430664,-8.648645401000977,-6.59786319732666,-5.954042434692383,-8.367433547973633,-6.890781402587891,-7.07627534866333,-6.729262828826904,-8.051549911499023,-6.046690464019775,-3.3000009059906006,-2.6376852989196777,-2.486987352371216,-2.331369161605835,-1.5424740314483643,-1.486806869506836,-1.402958869934082,-1.7700303792953491,-0.8461977243423462,-1.947037696838379,-2.054893732070923,-0.419380247592926,0.10333749651908875,-1.6520047187805176,-2.0967154502868652,-2.9896647930145264,-1.744880199432373,-0.1943182498216629,-0.4821242690086365,-1.414919376373291,MR
../data/DWT/MR/New_MR_146.wav,-368.4064025878906,144.27828979492188,66.51614379882812,34.33523941040039,6.327355861663818,4.868711471557617,-5.7261481285095215,-4.448976516723633,-8.691171646118164,-7.426855564117432,-5.482900619506836,-6.146917819976807,-6.386936664581299,-5.597965717315674,-5.688225269317627,-6.1602559089660645,-7.148527145385742,-7.370813846588135,-5.7953691482543945,-4.187913417816162,-4.501147270202637,-3.175077199935913,-2.293957233428955,-0.7275972366333008,-0.06743376702070236,-1.8841875791549683,-3.0725722312927246,-2.4628422260284424,-1.4090162515640259,-1.0943303108215332,-0.9165756106376648,-1.6830875873565674,-1.0310966968536377,-1.4673959016799927,-2.267879009246826,-2.435617446899414,-1.3151882886886597,-1.0334603786468506,-0.3569566309452057,0.8151882290840149,MR
../data/DWT/MR/New_MR_186.wav,-335.0672912597656,122.8613052368164,29.64581871032715,7.157062530517578,-21.272491455078125,-10.553930282592773,-15.410818099975586,-6.993481636047363,-3.8088982105255127,-3.5498688220977783,2.410788059234619,-1.6205623149871826,2.8964741230010986,3.5707545280456543,1.0765964984893799,2.563936948776245,-0.6303812861442566,-0.7033547163009644,-0.6702521443367004,-1.945143461227417,-2.4818387031555176,-2.954690933227539,-2.8930435180664062,-2.0875091552734375,-2.1624646186828613,-3.9925994873046875,-3.2573776245117188,-3.4596056938171387,-4.561990261077881,-4.429191589355469,-4.057356834411621,-2.082653760910034,-3.923867702484131,-3.6876354217529297,-3.1490743160247803,-2.6036505699157715,-0.9681450128555298,-1.9455127716064453,-0.6675258278846741,-1.093961477279663,MR
../data/DWT/MR/New_MR_065.wav,-361.670166015625,147.58323669433594,67.73348236083984,33.61235046386719,6.7523579597473145,5.993556976318359,-6.154124736785889,-7.712745189666748,-8.421191215515137,-6.818091869354248,-4.160012722015381,-6.274501323699951,-6.628910541534424,-9.017860412597656,-7.087558746337891,-6.517635822296143,-7.572275638580322,-7.004509925842285,-6.135317802429199,-5.225353240966797,-3.9152944087982178,-3.5704402923583984,-3.0667593479156494,-1.9643298387527466,-0.7713392972946167,-1.4678531885147095,-2.5284225940704346,0.0004442088829819113,-1.5097830295562744,-1.747087001800537,-0.6399329900741577,-0.3096635937690735,-0.5959157347679138,-1.344526767730713,-2.796168088912964,-1.4225623607635498,-1.819523811340332,-1.0089738368988037,-1.1457942724227905,0.0019759361166507006,MR
../data/DWT/MR/New_MR_066.wav,-390.21868896484375,144.4579315185547,68.0541763305664,33.760040283203125,5.431625843048096,5.549845218658447,-7.199592590332031,-4.865238666534424,-8.595184326171875,-6.839488983154297,-6.780735492706299,-6.466635227203369,-5.899502277374268,-5.913426876068115,-8.49016284942627,-6.955041408538818,-7.321861743927002,-6.2811760902404785,-4.821954250335693,-5.840671539306641,-5.318182468414307,-2.324096918106079,-2.4783852100372314,-0.8107553124427795,-1.8565220832824707,-2.9007174968719482,-1.6135728359222412,-0.42930203676223755,-1.1911863088607788,-2.7848782539367676,-1.2280558347702026,-0.6450310349464417,-1.7217971086502075,-2.036236047744751,-1.1710125207901,-2.273303985595703,-1.9393502473831177,-1.4089001417160034,-0.16783705353736877,1.0684407949447632,MR
../data/DWT/MR/New_MR_042.wav,-343.19329833984375,148.09719848632812,74.00497436523438,39.92551040649414,13.898679733276367,11.24626350402832,2.421804666519165,2.1519935131073,-3.8664133548736572,-0.9590139985084534,-3.5550038814544678,-4.691190719604492,-3.7942728996276855,-2.6633853912353516,-6.694434642791748,-6.89601469039917,-4.419930934906006,-5.535755157470703,-4.141890048980713,-2.87994122505188,-2.6008636951446533,-0.7097878456115723,-0.17564791440963745,1.114074468612671,1.2682650089263916,-0.17099003493785858,-0.4014330804347992,-2.250035285949707,-2.545750141143799,-3.138298749923706,-2.1401686668395996,-3.1107192039489746,-2.711106538772583,-0.5661329030990601,-0.5167428851127625,-2.3957064151763916,-2.5332183837890625,-2.0253658294677734,-0.7731829285621643,-0.8537452220916748,MR
../data/DWT/MR/New_MR_166.wav,-375.69708251953125,149.097900390625,67.0632095336914,34.41517639160156,11.154515266418457,3.969506025314331,-8.499832153320312,-4.841893196105957,-8.836663246154785,-8.736213684082031,-5.574281215667725,-5.701507091522217,-7.255014419555664,-7.145188808441162,-8.248278617858887,-7.433750629425049,-7.165909290313721,-7.797276973724365,-6.695112228393555,-5.125833988189697,-3.59541916847229,-2.168778896331787,-2.753255605697632,-1.6279290914535522,-0.03863007202744484,-1.2675508260726929,-1.0603660345077515,-2.158369302749634,-2.2630245685577393,-0.8586534261703491,-0.17065414786338806,-1.134490966796875,-2.161426544189453,-2.7129271030426025,-2.457631826400757,-2.3537936210632324,-0.9114354848861694,-0.7157003879547119,0.07301580905914307,0.5809466242790222,MR
../data/DWT/MR/New_MR_052.wav,-373.7776184082031,147.41415405273438,67.61945343017578,33.68278121948242,5.847310543060303,3.2200357913970947,-6.011797904968262,-5.036386013031006,-7.491951942443848,-4.6554365158081055,-5.969491481781006,-6.343643665313721,-7.121513843536377,-6.34079122543335,-7.2294535636901855,-6.175455093383789,-7.159430503845215,-5.564274787902832,-7.323080062866211,-3.8136355876922607,-3.464111566543579,-4.106777667999268,-0.9975804090499878,-1.465206503868103,-1.331441044807434,-3.0452470779418945,-0.6667475700378418,-1.1424918174743652,-1.358529806137085,-1.7210613489151,-1.1022619009017944,-0.38721224665641785,-0.6771627068519592,-1.3913465738296509,-2.166555404663086,-1.7516076564788818,-1.0532548427581787,-0.5090044736862183,-0.5519787073135376,-0.6221391558647156,MR
../data/DWT/MR/New_MR_100.wav,-370.80316162109375,125.20845794677734,68.13677215576172,37.05862808227539,16.363046646118164,11.71644401550293,-0.23579800128936768,-2.52744197845459,-3.353938579559326,-2.540512800216675,-1.048764705657959,0.5454742908477783,1.3221832513809204,0.29399970173835754,0.3127036392688751,-0.45682492852211,-2.4045584201812744,-1.95052969455719,-2.5199761390686035,-1.0105328559875488,-0.7348567247390747,-0.22516609728336334,-0.7400621175765991,-2.0250167846679688,-2.068727493286133,-2.66001296043396,-2.870877504348755,-2.3977222442626953,-1.8710702657699585,-1.4786330461502075,-0.8035581707954407,-0.3664812445640564,-1.55563223361969,-1.7419886589050293,-2.1019601821899414,-2.653841495513916,-3.144094705581665,-1.994482159614563,-0.8782653212547302,-1.0303961038589478,MR
